Date/Time,Fan_power,Pump_power,Pump_Mass_FR,Air_Out_Temp,Air_Out_Flowrate,Air_Out_HR,ZMAT,ZMA_HR,Evaporater_ClgRt,chiller_power,DeltaT,SensibleHeat,OA_DB,OA_WB,OA_HR
 07/30  10:00:00,0,0,0,27.84614995,0,0.012069571,27.53013636,0.012073206,0,0,-0.316013583,0,25.6,19.63878834,0.012165167
 07/30  11:00:00,0,0,0,29.00019212,0,0.011795976,28.75670752,0.011869606,0,0,-0.243484597,0,27.8,19.96526833,0.011689321
 07/30  12:00:00,0,0,0,29.04054049,0,0.011861153,29.22365046,0.011827161,0,0,0.183109968,0,29.4,20.51473566,0.011793034
 07/30  13:00:00,0,0,0,28.83108515,0,0.011605829,28.64781457,0.011508362,0,0,-0.183270582,0,28.9,19.9217253,0.011203519
 07/30  14:00:00,0,0,0,28.98363498,0,0.010978443,29.18122444,0.010771288,0,0,0.197589463,0,28.3,18.875258,0.010064379
 07/30  15:00:00,0,0,0,29.37881391,0,0.010564134,29.34450776,0.009879318,0,0,-0.034306148,0,28.9,18.34572684,0.009136593
 07/30  16:00:00,0,0,0,29.34450776,0,0.009879318,29.49458831,0.010077644,0,0,0.15008055,0,28.9,19.72974351,0.010944413
 07/30  17:00:00,0,0,0,29.17264733,0,0.010099806,29.08763416,0.01011165,0,0,-0.085013171,0,28.9,19.14217276,0.010178805
 07/30  18:00:00,0,0,0,29.00262099,0,0.010123495,29.0711009,0.010012975,0,0,0.068479912,0,28.3,18.87215956,0.01007471
 07/30  19:00:00,0,0,0,28.11471736,0,0.00965733,28.214892,0.009673892,0,0,0.10017464,0,26.7,17.81225452,0.009388129
 07/30  20:00:00,0,0,0,27.99112742,0,0.009497402,28.13536118,0.010169534,0,0,0.144233759,0,25.6,18.98755918,0.011345833
 07/30  21:00:00,0,0,0,26.77351832,0,0.01088816,27.02378386,0.010728051,0,0,0.250265531,0,24.4,18.90972472,0.011743515
 07/30  22:00:00,0,0,0,26.74320358,0,0.011058749,27.03172697,0.011344957,0,0,0.288523389,0,23.9,19.07148958,0.012164264
 07/30  23:00:00,0,0,0,26.78706393,0,0.011698548,26.81141777,0.011672929,0,0,0.024353842,0,22.2,18.80591436,0.012525713
 07/30  24:00:00,0,0,0,26.49967661,0,0.011784306,26.37574644,0.011908547,0,0,-0.123930171,0,21.7,18.74185321,0.012651106
 07/31  01:00:00,0,0,0,23.94628211,0,0.012165232,24.41390367,0.012079536,0,0,0.467621566,0,19.4,17.92553125,0.012564972
 07/31  02:00:00,0,0,0,24.95109433,0,0.01224684,24.94818029,0.012237239,0,0,-0.002914037,0,21.1,18.56727353,0.012689341
 07/31  03:00:00,0,0,0,24.99917111,0,0.012326222,24.82050583,0.012184598,0,0,-0.178665289,0,21.1,18.18509516,0.012198017
 07/31  04:00:00,0,0,0,23.87193738,0,0.012169993,23.97190128,0.012173314,0,0,0.099963899,0,20.6,18.09907988,0.012297238
 07/31  05:00:00,0,0,0,24.0366233,0,0.012323914,23.99921203,0.012318464,0,0,-0.037411275,0,18.9,17.78707502,0.012612952
 07/31  06:00:00,0,0,0,23.87013495,0,0.012726618,23.89158984,0.012640518,0,0,0.02145489,0,21.7,19.13005711,0.013161059
 07/31  07:00:00,0,0,0,25.83918425,0,0.012517303,25.53253085,0.012546763,0,0,-0.306653394,0,23.9,19.3641152,0.012552069
 07/31  08:00:00,0,0,0,28.22780394,0,0.013052005,27.82951674,0.01289416,0,0,-0.398287196,0,24.4,19.95654618,0.013142541
 07/31  09:00:00,200.2247359,19.58655849,0.076551074,16.5542517,0.279489035,0.011388623,24.4369115,0.012054815,3570.559745,547.7601817,7.882659797,2.203116983,26.7,20.57812755,0.013039537
 07/31  10:00:00,196.6659742,46.87416251,0.183320764,12.39913352,0.268688746,0.008627852,22.79345654,0.009828541,5575.561304,838.1636453,10.39432302,2.792837615,28.3,21.0844379,0.013085441
 07/31  11:00:00,195.9961319,20.90612805,0.081715722,15.80365296,0.266584307,0.010803925,23.89796966,0.010940215,3642.138413,587.3113275,8.094316696,2.157817804,29.4,20.70117758,0.01208502
 07/31  12:00:00,182.8340763,33.08077002,0.1293263,14.44224733,0.218205493,0.009832898,23.72199319,0.010836343,5217.675564,827.7081133,9.279745853,2.024891518,30.6,21.66746837,0.012964821
 07/31  13:00:00,170.9504811,18.76143056,0.073301301,17.37644808,0.114338003,0.011513645,26.39845162,0.012492876,3992.126028,666.6035544,9.022003542,1.031557869,31.7,23.74392442,0.015685438
 07/31  14:00:00,177.9640241,25.28149545,0.098810537,15.81261595,0.194025484,0.010736029,24.49196902,0.01179475,4570.124759,740.7310826,8.679353067,1.684015676,31.1,22.46515179,0.013955723
 07/31  15:00:00,192.7983896,19.80836185,0.077414625,16.59981355,0.256175218,0.011439175,23.55923196,0.011970209,3688.027336,580.1673831,6.959418408,1.782830531,28.3,22.12124148,0.014631842
 07/31  16:00:00,171.1214976,21.00541745,0.082091402,16.04430968,0.128574561,0.010653442,24.82441803,0.011948553,3946.264834,627.8811363,8.780108352,1.128898577,29.4,22.72507798,0.015044819
 07/31  17:00:00,186.4967726,14.76457451,0.057692014,17.83029301,0.233417383,0.012377995,23.74557858,0.012809622,2993.415645,477.7997446,5.915285566,1.380730474,26.7,22.3239393,0.01559062
 07/31  18:00:00,0,0,0,26.47759701,0,0.013062352,26.19049791,0.012973114,0,0,-0.287099093,0,26.7,20.90450456,0.013498935
 07/31  19:00:00,0,0,0,27.06314661,0,0.012846969,26.84088916,0.012867077,0,0,-0.222257458,0,25.6,20.26332387,0.013061997
 07/31  20:00:00,0,0,0,27.08553133,0,0.012821142,26.59807994,0.012416571,0,0,-0.487451382,0,25,19.4297888,0.012180558
 07/31  21:00:00,0,0,0,25.72403918,0,0.012050278,25.81671019,0.012075469,0,0,0.092671008,0,23.9,18.77564191,0.011776933
 07/31  22:00:00,0,0,0,25.53237238,0,0.01125945,25.38046855,0.010737734,0,0,-0.151903833,0,23,16.19218223,0.008946428
 07/31  23:00:00,0,0,0,25.14726988,0,0.009855461,25.1459524,0.009877058,0,0,-0.001317477,0,22.2,16.8626318,0.010074232
 07/31  24:00:00,0,0,0,25.04558037,0,0.010171113,25.01243331,0.010289381,0,0,-0.033147063,0,21.3,17.05161537,0.010676524
